"","id_resp","id_within","id_vignette","deck","reihevig","firstborn","need","help","daughter","g_need","g_help","g_firstborn","dau_vig","son_vig","child_vig","iv_received","iv_parents","iv_grandparents","iv_siblings","lastiv","siblings","brothers","sisters","r_firstborn","child","n_sons","n_daughters","gifted","principles","rel_mo","rel_fa","rel_ch","hhparent","hhhelp","relstatus","partner","partnerhh","age","deutsch","mig","female","bundl","abi","employ","student","unemp","unemp_nosearch","disabled","retired","house","r_income","gideo1","gideo2","gideo3","gideo4","abi2"
"1363",477,1,17,6,1,1,3,1,0,3,1,1,NA,5000,5000,1,1,0,0,NA,1,0,1,1,0,NA,NA,NA,NA,2,2,NA,0,0,4,1,1,29,1,0,1,2,1,1,1,0,0,0,0,0,5,3,4,3,2,2
"1364",477,2,16,6,2,2,1,2,0,1,2,2,NA,5000,5000,1,1,0,0,NA,1,0,1,1,0,NA,NA,NA,NA,2,2,NA,0,0,4,1,1,29,1,0,1,2,1,1,1,0,0,0,0,0,5,3,4,3,2,2
"1365",477,3,18,6,3,3,2,3,0,2,3,3,NA,5000,5000,1,1,0,0,NA,1,0,1,1,0,NA,NA,NA,NA,2,2,NA,0,0,4,1,1,29,1,0,1,2,1,1,1,0,0,0,0,0,5,3,4,3,2,2
"1366",478,1,2,1,1,1,3,3,0,3,3,1,NA,5000,5000,1,1,0,0,2,1,1,0,1,0,NA,NA,NA,NA,1,2,NA,0,0,2,0,NA,40,1,0,0,3,1,0,0,1,0,0,0,0,2,1,3,1,1,2
"1367",478,2,1,1,3,3,1,1,0,1,1,3,NA,5000,5000,1,1,0,0,2,1,1,0,1,0,NA,NA,NA,NA,1,2,NA,0,0,2,0,NA,40,1,0,0,3,1,0,0,1,0,0,0,0,2,1,3,1,1,2
"1368",478,3,3,1,2,2,2,2,0,2,2,2,NA,5000,5000,1,1,0,0,2,1,1,0,1,0,NA,NA,NA,NA,1,2,NA,0,0,2,0,NA,40,1,0,0,3,1,0,0,1,0,0,0,0,2,1,3,1,1,2
"1369",479,1,10,4,2,1,1,2,0,1,2,1,NA,6000,6000,1,1,0,0,2,1,2,0,0,1,0,2,1,3,NA,NA,1,NA,NA,4,1,1,67,1,0,1,12,1,0,0,0,0,0,1,0,5,1,1,1,1,2
"1370",479,2,11,4,1,3,3,1,0,3,1,3,NA,4000,4000,1,1,0,0,2,1,2,0,0,1,0,2,1,3,NA,NA,1,NA,NA,4,1,1,67,1,0,1,12,1,0,0,0,0,0,1,0,5,1,1,1,1,2
"1371",479,3,12,4,3,2,2,3,0,2,3,2,NA,4000,4000,1,1,0,0,2,1,2,0,0,1,0,2,1,3,NA,NA,1,NA,NA,4,1,1,67,1,0,1,12,1,0,0,0,0,0,1,0,5,1,1,1,1,2
"1372",480,1,18,6,3,3,2,3,0,2,3,3,NA,5000,5000,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,2,2,NA,0,0,2,1,0,25,1,0,1,10,1,1,1,0,0,0,0,0,2,2,3,1,1,2
"1373",480,2,17,6,2,1,3,1,0,3,1,1,NA,5000,5000,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,2,2,NA,0,0,2,1,0,25,1,0,1,10,1,1,1,0,0,0,0,0,2,2,3,1,1,2
"1374",480,3,16,6,1,2,1,2,0,1,2,2,NA,5000,5000,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,2,2,NA,0,0,2,1,0,25,1,0,1,10,1,1,1,0,0,0,0,0,2,2,3,1,1,2
"1375",481,1,1,1,2,3,1,1,0,1,1,3,NA,7000,7000,1,1,0,0,2,1,2,0,1,1,0,2,1,1,3,3,2,0,0,4,1,1,51,1,0,0,11,1,1,0,0,0,0,0,0,7,3,3,2,1,2
"1376",481,2,2,1,1,1,3,3,0,3,3,1,NA,3000,3000,1,1,0,0,2,1,2,0,1,1,0,2,1,1,3,3,2,0,0,4,1,1,51,1,0,0,11,1,1,0,0,0,0,0,0,7,3,3,2,1,2
"1377",481,3,3,1,3,2,2,2,0,2,2,2,NA,5000,5000,1,1,0,0,2,1,2,0,1,1,0,2,1,1,3,3,2,0,0,4,1,1,51,1,0,0,11,1,1,0,0,0,0,0,0,7,3,3,2,1,2
"1378",482,1,18,6,2,3,2,3,0,2,3,3,NA,5000,5000,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,NA,1,5,1,0,0,4,1,1,59,1,0,1,10,1,1,0,0,0,0,0,0,NA,1,3,1,1,2
"1379",482,2,16,6,3,2,1,2,0,1,2,2,NA,5000,5000,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,NA,1,5,1,0,0,4,1,1,59,1,0,1,10,1,1,0,0,0,0,0,0,NA,1,3,1,1,2
"1380",482,3,17,6,1,1,3,1,0,3,1,1,NA,5000,5000,0,NA,NA,NA,NA,1,1,1,0,1,1,1,1,NA,1,5,1,0,0,4,1,1,59,1,0,1,10,1,1,0,0,0,0,0,0,NA,1,3,1,1,2
"1381",483,1,7,3,1,1,1,1,0,1,1,1,NA,6000,6000,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,2,2,NA,1,NA,2,0,NA,43,1,0,0,4,1,1,0,0,0,0,0,0,6,1,3,1,1,2
"1382",483,2,8,3,3,3,2,2,0,2,2,3,NA,5000,5000,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,2,2,NA,1,NA,2,0,NA,43,1,0,0,4,1,1,0,0,0,0,0,0,6,1,3,1,1,2
"1383",483,3,9,3,2,2,3,3,0,3,3,2,NA,4000,4000,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,2,2,NA,1,NA,2,0,NA,43,1,0,0,4,1,1,0,0,0,0,0,0,6,1,3,1,1,2
"1384",484,1,22,8,2,2,1,1,0,1,1,2,NA,7000,7000,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,0,0,4,1,1,31,1,0,1,2,1,1,0,0,0,0,0,0,7,1,1,1,1,2
"1385",484,2,23,8,1,1,2,2,0,2,2,1,NA,5000,5000,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,0,0,4,1,1,31,1,0,1,2,1,1,0,0,0,0,0,0,7,1,1,1,1,2
"1386",484,3,24,8,3,3,3,3,0,3,3,3,NA,3000,3000,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,0,0,4,1,1,31,1,0,1,2,1,1,0,0,0,0,0,0,7,1,1,1,1,2
"1387",485,1,13,5,1,3,2,1,0,2,1,3,NA,5000,5000,1,1,1,0,4,1,1,1,0,1,1,1,1,1,1,NA,1,0,1,4,1,1,61,1,0,0,2,1,1,0,0,0,0,0,1,NA,2,1,1,3,2
"1388",485,2,15,5,3,1,1,3,0,1,3,1,NA,5000,5000,1,1,1,0,4,1,1,1,0,1,1,1,1,1,1,NA,1,0,1,4,1,1,61,1,0,0,2,1,1,0,0,0,0,0,1,NA,2,1,1,3,2
"1389",485,3,14,5,2,2,3,2,0,3,2,2,NA,5000,5000,1,1,1,0,4,1,1,1,0,1,1,1,1,1,1,NA,1,0,1,4,1,1,61,1,0,0,2,1,1,0,0,0,0,0,1,NA,2,1,1,3,2
"1390",486,1,15,5,1,1,1,3,0,1,3,1,NA,5000,5000,1,1,0,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,0,0,4,1,1,33,1,0,1,2,1,1,0,0,0,0,0,0,5,3,4,2,3,2
"1391",486,2,14,5,3,2,3,2,0,3,2,2,NA,5000,5000,1,1,0,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,0,0,4,1,1,33,1,0,1,2,1,1,0,0,0,0,0,0,5,3,4,2,3,2
"1392",486,3,13,5,2,3,2,1,0,2,1,3,NA,5000,5000,1,1,0,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,0,0,4,1,1,33,1,0,1,2,1,1,0,0,0,0,0,0,5,3,4,2,3,2
"1393",487,1,20,7,3,3,1,2,0,1,2,3,NA,5000,5000,1,1,1,0,4,1,0,1,0,1,1,2,1,1,1,1,1,0,0,4,1,1,48,1,0,1,4,1,1,0,0,0,0,0,1,7,1,1,1,1,2
"1394",487,2,21,7,2,1,2,3,0,2,3,1,NA,5000,5000,1,1,1,0,4,1,0,1,0,1,1,2,1,1,1,1,1,0,0,4,1,1,48,1,0,1,4,1,1,0,0,0,0,0,1,7,1,1,1,1,2
"1395",487,3,19,7,1,2,3,1,0,3,1,2,NA,5000,5000,1,1,1,0,4,1,0,1,0,1,1,2,1,1,1,1,1,0,0,4,1,1,48,1,0,1,4,1,1,0,0,0,0,0,1,7,1,1,1,1,2
"1396",488,1,2,1,1,1,3,3,0,3,3,1,NA,4500,4500,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,2,NA,NA,1,NA,2,1,0,38,1,0,1,11,1,0,0,0,0,0,0,1,3,1,2,1,1,2
"1397",488,2,1,1,3,3,1,1,0,1,1,3,NA,5500,5500,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,2,NA,NA,1,NA,2,1,0,38,1,0,1,11,1,0,0,0,0,0,0,1,3,1,2,1,1,2
"1398",488,3,3,1,2,2,2,2,0,2,2,2,NA,5000,5000,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,2,NA,NA,1,NA,2,1,0,38,1,0,1,11,1,0,0,0,0,0,0,1,3,1,2,1,1,2
"1399",489,1,21,7,3,1,2,3,0,2,3,1,NA,5000,5000,1,1,1,0,NA,1,1,0,1,0,NA,NA,NA,NA,2,2,NA,0,0,4,1,1,42,1,0,1,1,1,1,0,0,0,1,0,0,7,1,2,1,1,2
"1400",489,2,19,7,1,2,3,1,0,3,1,2,NA,5000,5000,1,1,1,0,NA,1,1,0,1,0,NA,NA,NA,NA,2,2,NA,0,0,4,1,1,42,1,0,1,1,1,1,0,0,0,1,0,0,7,1,2,1,1,2
"1401",489,3,20,7,2,3,1,2,0,1,2,3,NA,5000,5000,1,1,1,0,NA,1,1,0,1,0,NA,NA,NA,NA,2,2,NA,0,0,4,1,1,42,1,0,1,1,1,1,0,0,0,1,0,0,7,1,2,1,1,2
"1402",490,1,1,1,2,3,1,1,0,1,1,3,NA,6000,6000,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,3,5,NA,0,0,2,1,0,30,1,0,1,4,1,1,1,0,0,0,0,0,3,NA,NA,NA,NA,2
"1403",490,2,3,1,1,2,2,2,0,2,2,2,NA,5000,5000,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,3,5,NA,0,0,2,1,0,30,1,0,1,4,1,1,1,0,0,0,0,0,3,NA,NA,NA,NA,2
"1404",490,3,2,1,3,1,3,3,0,3,3,1,NA,3000,3000,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,3,5,NA,0,0,2,1,0,30,1,0,1,4,1,1,1,0,0,0,0,0,3,NA,NA,NA,NA,2
"1405",491,1,9,3,3,2,3,3,0,3,3,2,NA,5000,5000,1,1,1,0,2,1,1,2,0,1,1,1,1,1,2,2,2,0,1,4,1,1,53,1,0,1,2,0,1,0,0,0,0,0,0,7,1,1,1,5,1
"1406",491,2,7,3,1,1,1,1,0,1,1,1,NA,5000,5000,1,1,1,0,2,1,1,2,0,1,1,1,1,1,2,2,2,0,1,4,1,1,53,1,0,1,2,0,1,0,0,0,0,0,0,7,1,1,1,5,1
"1407",491,3,8,3,2,3,2,2,0,2,2,3,NA,5000,5000,1,1,1,0,2,1,1,2,0,1,1,1,1,1,2,2,2,0,1,4,1,1,53,1,0,1,2,0,1,0,0,0,0,0,0,7,1,1,1,5,1
"1408",492,1,1,1,1,3,1,1,0,1,1,3,NA,5000,5000,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,0,0,2,0,NA,40,1,0,0,8,1,1,1,0,0,0,0,0,2,4,4,4,3,2
"1409",492,2,2,1,3,1,3,3,0,3,3,1,NA,5000,5000,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,0,0,2,0,NA,40,1,0,0,8,1,1,1,0,0,0,0,0,2,4,4,4,3,2
"1410",492,3,3,1,2,2,2,2,0,2,2,2,NA,5000,5000,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,0,0,2,0,NA,40,1,0,0,8,1,1,1,0,0,0,0,0,2,4,4,4,3,2
"1411",493,1,10,4,1,1,1,2,0,1,2,1,NA,5000,5000,1,1,0,0,2,1,1,0,0,0,NA,NA,NA,NA,1,NA,NA,0,1,2,0,NA,55,1,0,1,11,1,1,0,0,0,0,0,0,3,3,3,1,1,2
"1412",493,2,12,4,3,2,2,3,0,2,3,2,NA,5000,5000,1,1,0,0,2,1,1,0,0,0,NA,NA,NA,NA,1,NA,NA,0,1,2,0,NA,55,1,0,1,11,1,1,0,0,0,0,0,0,3,3,3,1,1,2
"1413",493,3,11,4,2,3,3,1,0,3,1,3,NA,5000,5000,1,1,0,0,2,1,1,0,0,0,NA,NA,NA,NA,1,NA,NA,0,1,2,0,NA,55,1,0,1,11,1,1,0,0,0,0,0,0,3,3,3,1,1,2
"1414",494,1,27,9,1,1,3,2,0,3,2,1,NA,5000,5000,1,1,1,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,0,0,3,0,NA,32,1,0,1,1,0,1,1,0,0,0,0,0,3,1,3,1,3,1
"1415",494,2,26,9,3,2,2,1,0,2,1,2,NA,7000,7000,1,1,1,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,0,0,3,0,NA,32,1,0,1,1,0,1,1,0,0,0,0,0,3,1,3,1,3,1
"1416",494,3,25,9,2,3,1,3,0,1,3,3,NA,7000,7000,1,1,1,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,0,0,3,0,NA,32,1,0,1,1,0,1,1,0,0,0,0,0,3,1,3,1,3,1
"1417",495,1,8,3,3,3,2,2,0,2,2,3,NA,5000,5000,1,1,0,0,2,1,1,0,1,0,NA,NA,NA,NA,2,2,NA,0,0,4,1,1,37,1,0,1,2,0,1,0,0,0,0,0,1,5,1,2,1,1,1
"1418",495,2,7,3,1,1,1,1,0,1,1,1,NA,5000,5000,1,1,0,0,2,1,1,0,1,0,NA,NA,NA,NA,2,2,NA,0,0,4,1,1,37,1,0,1,2,0,1,0,0,0,0,0,1,5,1,2,1,1,1
"1419",495,3,9,3,2,2,3,3,0,3,3,2,NA,5000,5000,1,1,0,0,2,1,1,0,1,0,NA,NA,NA,NA,2,2,NA,0,0,4,1,1,37,1,0,1,2,0,1,0,0,0,0,0,1,5,1,2,1,1,1
"1420",496,1,18,6,1,3,2,3,0,2,3,3,NA,5000,5000,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",496,2,16,6,2,2,1,2,0,1,2,2,NA,5000,5000,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",496,3,17,6,3,1,3,1,0,3,1,1,NA,5000,5000,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423",497,1,27,9,3,1,3,2,0,3,2,1,NA,5000,5000,1,1,0,0,1,1,1,0,1,0,NA,NA,NA,NA,2,2,NA,0,0,2,0,NA,28,1,0,1,14,1,1,0,0,0,0,0,1,3,2,2,1,1,2
"1424",497,2,26,9,1,2,2,1,0,2,1,2,NA,5000,5000,1,1,0,0,1,1,1,0,1,0,NA,NA,NA,NA,2,2,NA,0,0,2,0,NA,28,1,0,1,14,1,1,0,0,0,0,0,1,3,2,2,1,1,2
"1425",497,3,25,9,2,3,1,3,0,1,3,3,NA,5000,5000,1,1,0,0,1,1,1,0,1,0,NA,NA,NA,NA,2,2,NA,0,0,2,0,NA,28,1,0,1,14,1,1,0,0,0,0,0,1,3,2,2,1,1,2
"1426",498,1,4,2,3,2,1,3,0,1,3,2,NA,7000,7000,0,NA,NA,NA,NA,1,2,0,0,1,1,2,1,3,3,5,1,0,0,4,1,1,62,1,0,0,11,1,1,0,0,0,0,0,0,5,2,3,1,1,2
"1427",498,2,5,2,2,3,3,2,0,3,2,3,NA,3000,3000,0,NA,NA,NA,NA,1,2,0,0,1,1,2,1,3,3,5,1,0,0,4,1,1,62,1,0,0,11,1,1,0,0,0,0,0,0,5,2,3,1,1,2
"1428",498,3,6,2,1,1,2,1,0,2,1,1,NA,5000,5000,0,NA,NA,NA,NA,1,2,0,0,1,1,2,1,3,3,5,1,0,0,4,1,1,62,1,0,0,11,1,1,0,0,0,0,0,0,5,2,3,1,1,2
"1429",499,1,15,5,3,1,1,3,0,1,3,1,NA,5000,5000,1,1,0,0,4,1,3,0,0,1,1,3,0,NA,1,1,1,0,1,4,1,1,73,1,0,0,8,1,0,0,0,0,0,1,1,3,4,2,3,4,2
"1430",499,2,13,5,1,3,2,1,0,2,1,3,NA,5555,5555,1,1,0,0,4,1,3,0,0,1,1,3,0,NA,1,1,1,0,1,4,1,1,73,1,0,0,8,1,0,0,0,0,0,1,1,3,4,2,3,4,2
"1431",499,3,14,5,2,2,3,2,0,3,2,2,NA,3500,3500,1,1,0,0,4,1,3,0,0,1,1,3,0,NA,1,1,1,0,1,4,1,1,73,1,0,0,8,1,0,0,0,0,0,1,1,3,4,2,3,4,2
"1432",500,1,8,3,3,3,2,2,0,2,2,3,NA,5000,5000,1,1,0,0,2,1,3,0,0,0,NA,NA,NA,NA,1,1,NA,0,1,4,1,1,38,1,0,0,15,1,1,0,0,0,0,0,0,4,3,4,3,2,2
"1433",500,2,7,3,1,1,1,1,0,1,1,1,NA,6666,6666,1,1,0,0,2,1,3,0,0,0,NA,NA,NA,NA,1,1,NA,0,1,4,1,1,38,1,0,0,15,1,1,0,0,0,0,0,0,4,3,4,3,2,2
"1434",500,3,9,3,2,2,3,3,0,3,3,2,NA,3334,3334,1,1,0,0,2,1,3,0,0,0,NA,NA,NA,NA,1,1,NA,0,1,4,1,1,38,1,0,0,15,1,1,0,0,0,0,0,0,4,3,4,3,2,2
"1435",501,1,18,6,1,3,2,3,0,2,3,3,NA,5000,5000,1,1,0,0,2,1,1,0,1,1,0,1,0,NA,1,1,2,0,0,4,1,1,59,1,0,1,16,1,1,0,0,0,0,0,0,7,1,1,1,5,2
"1436",501,2,16,6,3,2,1,2,0,1,2,2,NA,6000,6000,1,1,0,0,2,1,1,0,1,1,0,1,0,NA,1,1,2,0,0,4,1,1,59,1,0,1,16,1,1,0,0,0,0,0,0,7,1,1,1,5,2
"1437",501,3,17,6,2,1,3,1,0,3,1,1,NA,4000,4000,1,1,0,0,2,1,1,0,1,1,0,1,0,NA,1,1,2,0,0,4,1,1,59,1,0,1,16,1,1,0,0,0,0,0,0,7,1,1,1,5,2
"1438",502,1,1,1,2,3,1,1,0,1,1,3,NA,5000,5000,1,1,1,0,4,1,1,1,0,0,NA,NA,NA,NA,1,NA,NA,0,0,5,0,NA,55,1,0,1,11,1,0,0,0,0,0,0,0,4,1,3,1,1,2
"1439",502,2,3,1,3,2,2,2,0,2,2,2,NA,5000,5000,1,1,1,0,4,1,1,1,0,0,NA,NA,NA,NA,1,NA,NA,0,0,5,0,NA,55,1,0,1,11,1,0,0,0,0,0,0,0,4,1,3,1,1,2
"1440",502,3,2,1,1,1,3,3,0,3,3,1,NA,5000,5000,1,1,1,0,4,1,1,1,0,0,NA,NA,NA,NA,1,NA,NA,0,0,5,0,NA,55,1,0,1,11,1,0,0,0,0,0,0,0,4,1,3,1,1,2
"1441",504,1,22,8,2,2,1,1,0,1,1,2,NA,5000,5000,1,0,1,0,4,1,1,1,1,0,NA,NA,NA,NA,1,3,NA,0,1,2,0,NA,26,1,0,0,12,1,1,0,0,0,0,0,0,3,1,2,1,2,2
"1442",504,2,23,8,3,1,2,2,0,2,2,1,NA,5000,5000,1,0,1,0,4,1,1,1,1,0,NA,NA,NA,NA,1,3,NA,0,1,2,0,NA,26,1,0,0,12,1,1,0,0,0,0,0,0,3,1,2,1,2,2
"1443",504,3,24,8,1,3,3,3,0,3,3,3,NA,5000,5000,1,0,1,0,4,1,1,1,1,0,NA,NA,NA,NA,1,3,NA,0,1,2,0,NA,26,1,0,0,12,1,1,0,0,0,0,0,0,3,1,2,1,2,2
"1444",505,1,2,1,3,1,3,3,0,3,3,1,NA,4000,4000,1,1,1,0,2,1,0,1,1,1,1,2,0,NA,2,2,1,0,1,4,1,1,36,1,0,1,11,1,1,0,0,0,0,0,1,7,2,2,2,1,2
"1445",505,2,1,1,1,3,1,1,0,1,1,3,NA,6000,6000,1,1,1,0,2,1,0,1,1,1,1,2,0,NA,2,2,1,0,1,4,1,1,36,1,0,1,11,1,1,0,0,0,0,0,1,7,2,2,2,1,2
"1446",505,3,3,1,2,2,2,2,0,2,2,2,NA,5000,5000,1,1,1,0,2,1,0,1,1,1,1,2,0,NA,2,2,1,0,1,4,1,1,36,1,0,1,11,1,1,0,0,0,0,0,1,7,2,2,2,1,2
"1447",506,1,26,9,1,2,2,1,0,2,1,2,NA,5000,5000,1,1,0,0,2,1,0,3,1,1,2,0,0,NA,2,2,1,0,0,4,1,1,42,1,0,1,2,1,1,0,0,0,0,0,1,NA,1,1,1,1,2
"1448",506,2,25,9,2,3,1,3,0,1,3,3,NA,5000,5000,1,1,0,0,2,1,0,3,1,1,2,0,0,NA,2,2,1,0,0,4,1,1,42,1,0,1,2,1,1,0,0,0,0,0,1,NA,1,1,1,1,2
"1449",506,3,27,9,3,1,3,2,0,3,2,1,NA,5000,5000,1,1,0,0,2,1,0,3,1,1,2,0,0,NA,2,2,1,0,0,4,1,1,42,1,0,1,2,1,1,0,0,0,0,0,1,NA,1,1,1,1,2
"1450",507,1,18,6,1,3,2,3,0,2,3,3,NA,5000,5000,1,0,0,0,4,1,0,1,0,1,1,1,0,NA,2,4,2,0,0,4,1,1,50,1,0,1,10,1,0,1,1,0,0,0,1,3,1,3,1,1,2
"1451",507,2,17,6,2,1,3,1,0,3,1,1,NA,5000,5000,1,0,0,0,4,1,0,1,0,1,1,1,0,NA,2,4,2,0,0,4,1,1,50,1,0,1,10,1,0,1,1,0,0,0,1,3,1,3,1,1,2
"1452",507,3,16,6,3,2,1,2,0,1,2,2,NA,5000,5000,1,0,0,0,4,1,0,1,0,1,1,1,0,NA,2,4,2,0,0,4,1,1,50,1,0,1,10,1,0,1,1,0,0,0,1,3,1,3,1,1,2
"1453",508,1,2,1,1,1,3,3,0,3,3,1,NA,5000,5000,1,1,0,0,2,1,1,0,1,1,0,1,1,NA,2,2,1,0,1,4,1,1,57,1,0,1,11,1,1,0,0,0,0,0,0,7,2,2,1,1,2
"1454",508,2,3,1,3,2,2,2,0,2,2,2,NA,5000,5000,1,1,0,0,2,1,1,0,1,1,0,1,1,NA,2,2,1,0,1,4,1,1,57,1,0,1,11,1,1,0,0,0,0,0,0,7,2,2,1,1,2
"1455",508,3,1,1,2,3,1,1,0,1,1,3,NA,5000,5000,1,1,0,0,2,1,1,0,1,1,0,1,1,NA,2,2,1,0,1,4,1,1,57,1,0,1,11,1,1,0,0,0,0,0,0,7,2,2,1,1,2
"1456",509,1,26,9,1,2,2,1,0,2,1,2,NA,5500,5500,1,1,1,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,0,0,2,0,NA,39,1,0,0,2,1,0,0,0,1,0,0,0,2,2,3,1,1,2
"1457",509,2,27,9,3,1,3,2,0,3,2,1,NA,4000,4000,1,1,1,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,0,0,2,0,NA,39,1,0,0,2,1,0,0,0,1,0,0,0,2,2,3,1,1,2
"1458",509,3,25,9,2,3,1,3,0,1,3,3,NA,6000,6000,1,1,1,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,0,0,2,0,NA,39,1,0,0,2,1,0,0,0,1,0,0,0,2,2,3,1,1,2
"1459",510,1,17,6,2,1,3,1,0,3,1,1,NA,5000,5000,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,1,1,NA,1,NA,2,0,NA,35,1,0,0,11,1,0,0,1,0,0,0,0,3,1,3,1,1,2
"1460",510,2,16,6,3,2,1,2,0,1,2,2,NA,5000,5000,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,1,1,NA,1,NA,2,0,NA,35,1,0,0,11,1,0,0,1,0,0,0,0,3,1,3,1,1,2
"1461",510,3,18,6,1,3,2,3,0,2,3,3,NA,5000,5000,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,1,1,NA,1,NA,2,0,NA,35,1,0,0,11,1,0,0,1,0,0,0,0,3,1,3,1,1,2
"1462",511,1,23,8,2,1,2,2,0,2,2,1,NA,5000,5000,1,1,0,1,2,1,2,3,0,1,2,0,1,1,5,5,2,0,0,1,1,0,52,1,0,1,11,1,1,0,0,0,0,0,0,4,1,1,1,3,2
"1463",511,2,22,8,1,2,1,1,0,1,1,2,NA,5000,5000,1,1,0,1,2,1,2,3,0,1,2,0,1,1,5,5,2,0,0,1,1,0,52,1,0,1,11,1,1,0,0,0,0,0,0,4,1,1,1,3,2
"1464",511,3,24,8,3,3,3,3,0,3,3,3,NA,5000,5000,1,1,0,1,2,1,2,3,0,1,2,0,1,1,5,5,2,0,0,1,1,0,52,1,0,1,11,1,1,0,0,0,0,0,0,4,1,1,1,3,2
"1465",512,1,10,4,1,1,1,2,0,1,2,1,NA,5000,5000,1,1,1,0,2,0,NA,NA,NA,1,1,1,1,NA,1,3,1,0,1,4,1,1,59,1,0,1,2,1,1,0,0,0,0,0,1,6,1,2,1,1,2
"1466",512,2,11,4,2,3,3,1,0,3,1,3,NA,5000,5000,1,1,1,0,2,0,NA,NA,NA,1,1,1,1,NA,1,3,1,0,1,4,1,1,59,1,0,1,2,1,1,0,0,0,0,0,1,6,1,2,1,1,2
"1467",512,3,12,4,3,2,2,3,0,2,3,2,NA,4000,4000,1,1,1,0,2,0,NA,NA,NA,1,1,1,1,NA,1,3,1,0,1,4,1,1,59,1,0,1,2,1,1,0,0,0,0,0,1,6,1,2,1,1,2
"1468",513,1,9,3,3,2,3,3,0,3,3,2,NA,4000,4000,1,1,0,0,1,1,1,0,1,1,2,0,1,1,1,1,1,0,0,4,1,1,59,1,0,1,17,0,1,0,0,0,0,0,0,3,1,1,1,2,3
"1469",513,2,7,3,2,1,1,1,0,1,1,1,NA,6000,6000,1,1,0,0,1,1,1,0,1,1,2,0,1,1,1,1,1,0,0,4,1,1,59,1,0,1,17,0,1,0,0,0,0,0,0,3,1,1,1,2,3
"1470",513,3,8,3,1,3,2,2,0,2,2,3,NA,5000,5000,1,1,0,0,1,1,1,0,1,1,2,0,1,1,1,1,1,0,0,4,1,1,59,1,0,1,17,0,1,0,0,0,0,0,0,3,1,1,1,2,3
"1471",514,1,4,2,3,2,1,3,0,1,3,2,NA,5000,5000,1,1,1,0,2,0,NA,NA,NA,1,1,1,0,NA,5,2,1,0,0,4,1,1,41,1,0,1,2,1,0,0,0,0,0,0,1,7,2,3,1,1,2
"1472",514,2,6,2,1,1,2,1,0,2,1,1,NA,5000,5000,1,1,1,0,2,0,NA,NA,NA,1,1,1,0,NA,5,2,1,0,0,4,1,1,41,1,0,1,2,1,0,0,0,0,0,0,1,7,2,3,1,1,2
